"","Country","Year","Disease","Value"
"11405","Seychelles",2019,"Colon and rectum cancers",23.2
"11406","Seychelles",2019,"Liver cancer",5.4
"11407","Seychelles",2019,"Pancreas cancer",7
"11408","Seychelles",2019,"Trachea, bronchus, lung cancers",17.2
"11409","Seychelles",2019,"Melanoma and other skin cancers",1.1
"11410","Seychelles",2019,"Breast cancer",13
"11411","Seychelles",2019,"Cervix uteri cancer",8.3
"11412","Seychelles",2019,"Corpus uteri cancer",1.6
"11413","Seychelles",2019,"Ovary cancer",4.6
"11414","Seychelles",2019,"Prostate cancer",19.6
"11415","Seychelles",2019,"Testicular cancer",0.2
"11416","Seychelles",2019,"Kidney cancer",1.8
"11417","Seychelles",2019,"Bladder cancer",4.2
"11418","Seychelles",2019,"Brain and nervous system cancers",4.4
"11419","Seychelles",2019,"Gallbladder and biliary tract cancer",1.2
"11420","Seychelles",2019,"Larynx cancer",4.8
"11421","Seychelles",2019,"Thyroid cancer",0.3
"11422","Seychelles",2019,"Mesothelioma",0.1
"11423","Seychelles",2019,"Lymphomas, multiple myeloma",8
"11424","Seychelles",2019,"Leukaemia",6.1
"11425","Seychelles",2019,"Other malignant neoplasms",4.8
"11426","Seychelles",2019,"Thalassaemias",0.6
"11427","Seychelles",2019,"Sickle cell disorders and trait",0
"11428","Seychelles",2019,"Other haemoglobinopathies and haemolytic anaemias",3
"11429","Seychelles",2019,"Other endocrine, blood and immune disorders",2.1
"11430","Seychelles",2019,"Alcohol use disorders",0.6
"11431","Seychelles",2019,"Drug use disorders",0.8
"11432","Seychelles",2019,"Eating disorders",0
"11433","Seychelles",2019,"Alzheimer disease and other dementias",17.2
"11434","Seychelles",2019,"Parkinson disease",5.8
"11435","Seychelles",2019,"Epilepsy",0.5
"11436","Seychelles",2019,"Multiple sclerosis",0.2
"11437","Seychelles",2019,"Other neurological conditions",0.9
"11438","Seychelles",2019,"Rheumatic heart disease",0.8
"11439","Seychelles",2019,"Hypertensive heart disease",39.5
"11440","Seychelles",2019,"Ischaemic heart disease",97.1
"11441","Seychelles",2019,"Stroke",62.4
"11442","Seychelles",2019,"Cardiomyopathy, myocarditis, endocarditis",9.4
"11443","Seychelles",2019,"Other circulatory diseases",10.6
"11444","Seychelles",2019,"Chronic obstructive pulmonary disease",21.5
"11445","Seychelles",2019,"Asthma",5.9
"11446","Seychelles",2019,"Other respiratory diseases",0.8
"11447","Seychelles",2019,"Peptic ulcer disease",6.6
"11448","Seychelles",2019,"Cirrhosis of the liver",28.1
"11449","Seychelles",2019,"Appendicitis",0.5
"11450","Seychelles",2019,"Gastritis and duodenitis",0.3
"11451","Seychelles",2019,"Paralytic ileus and intestinal obstruction",4.6
"11452","Seychelles",2019,"Inflammatory bowel disease",0.2
"11453","Seychelles",2019,"Gallbladder and biliary diseases",1
"11454","Seychelles",2019,"Pancreatitis",1.2
"11455","Seychelles",2019,"Other digestive diseases",2
"11456","Seychelles",2019,"Kidney diseases",40.2
"11457","Seychelles",2019,"Urolithiasis",0.2
"11458","Seychelles",2019,"Other urinary diseases",10.1
"11459","Seychelles",2019,"Gynecological diseases",0.1
"11460","Seychelles",2019,"Rheumatoid arthritis",0.1
"11461","Seychelles",2019,"Other musculoskeletal disorders",0.3
"11462","Seychelles",2019,"Neural tube defects",0.4
"11463","Seychelles",2019,"Cleft lip and cleft palate",0
"11464","Seychelles",2019,"Down syndrome",0.2
"11465","Seychelles",2019,"Congenital heart anomalies",3.7
"11466","Seychelles",2019,"Other chromosomal anomalies",0.1
"11467","Seychelles",2019,"Other congenital anomalies",2.3
"11468","Seychelles",2019,"Road injury",10.9
"11469","Seychelles",2019,"Poisonings",0.5
"11470","Seychelles",2019,"Falls",5.3
"11471","Seychelles",2019,"Fire, heat and hot substances",1.7
"11472","Seychelles",2019,"Drowning",11.6
"11473","Seychelles",2019,"Exposure to mechanical forces",0.7
"11474","Seychelles",2019,"Other unintentional injuries",4.2
"11475","Seychelles",2019,"Self-harm",7.7
"11476","Seychelles",2019,"Interpersonal violence",13.7
"11477","Seychelles",2019,"Collective violence and legal intervention",0.1
"11478","Singapore",2019,"Tuberculosis",0.3
"11479","Singapore",2019,"STDs excluding HIV",0
"11480","Singapore",2019,"HIV/AIDS",0.2
"11481","Singapore",2019,"Diarrhoeal diseases",0.3
"11482","Singapore",2019,"Childhood-cluster diseases",0
"11483","Singapore",2019,"Meningitis",0.1
"11484","Singapore",2019,"Encephalitis",0
"11485","Singapore",2019,"Hepatitis",0.1
"11486","Singapore",2019,"Parasitic and vector diseases",0
"11487","Singapore",2019,"Other infectious diseases",2.8
"11488","Singapore",2019,"Lower respiratory infections",61.1
"11489","Singapore",2019,"Upper respiratory infections",0
"11490","Singapore",2019,"Otitis media",0
"11491","Singapore",2019,"Preterm birth complications",0.6
"11492","Singapore",2019,"Birth asphyxia and birth trauma",0.1
"11493","Singapore",2019,"Neonatal sepsis and infections",0.1
"11494","Singapore",2019,"Other neonatal conditions",0.2
"11495","Singapore",2019,"Protein-energy malnutrition",0
"11496","Singapore",2019,"Other nutritional deficiencies",0
"11497","Singapore",2019,"Mouth and oropharynx cancers",3.5
"11498","Singapore",2019,"Oesophagus cancer",1.6
"11499","Singapore",2019,"Stomach cancer",4.8
"11500","Singapore",2019,"Colon and rectum cancers",13.7
"11501","Singapore",2019,"Liver cancer",8.3
"11502","Singapore",2019,"Pancreas cancer",6.1
"11503","Singapore",2019,"Trachea, bronchus, lung cancers",17.6
"11504","Singapore",2019,"Melanoma and other skin cancers",0.7
"11505","Singapore",2019,"Breast cancer",6.7
"11506","Singapore",2019,"Cervix uteri cancer",1
"11507","Singapore",2019,"Corpus uteri cancer",1.6
"11508","Singapore",2019,"Ovary cancer",2.2
"11509","Singapore",2019,"Prostate cancer",3.7
"11510","Singapore",2019,"Testicular cancer",0.1
"11511","Singapore",2019,"Kidney cancer",1.9
"11512","Singapore",2019,"Bladder cancer",1.4
"11513","Singapore",2019,"Brain and nervous system cancers",1.9
"11514","Singapore",2019,"Gallbladder and biliary tract cancer",1.9
"11515","Singapore",2019,"Larynx cancer",0.6
"11516","Singapore",2019,"Thyroid cancer",0.5
"11517","Singapore",2019,"Mesothelioma",0.3
"11518","Singapore",2019,"Lymphomas, multiple myeloma",4.8
"11519","Singapore",2019,"Leukaemia",3.2
"11520","Singapore",2019,"Other malignant neoplasms",2.8
"11521","Singapore",2019,"Thalassaemias",0
"11522","Singapore",2019,"Sickle cell disorders and trait",0
"11523","Singapore",2019,"Other haemoglobinopathies and haemolytic anaemias",0.1
"11524","Singapore",2019,"Other endocrine, blood and immune disorders",0.4
"11525","Singapore",2019,"Alcohol use disorders",0.1
"11526","Singapore",2019,"Drug use disorders",0.3
"11527","Singapore",2019,"Alzheimer disease and other dementias",0.4
"11528","Singapore",2019,"Parkinson disease",1.1
"11529","Singapore",2019,"Epilepsy",0.4
"11530","Singapore",2019,"Multiple sclerosis",0
"11531","Singapore",2019,"Other neurological conditions",0.9
"11532","Singapore",2019,"Rheumatic heart disease",0.3
"11533","Singapore",2019,"Hypertensive heart disease",8.4
"11534","Singapore",2019,"Ischaemic heart disease",60.7
"11535","Singapore",2019,"Stroke",18.4
"11536","Singapore",2019,"Cardiomyopathy, myocarditis, endocarditis",2.7
"11537","Singapore",2019,"Other circulatory diseases",6.5
"11538","Singapore",2019,"Chronic obstructive pulmonary disease",4.5
"11539","Singapore",2019,"Asthma",0.4
"11540","Singapore",2019,"Other respiratory diseases",2.7
"11541","Singapore",2019,"Peptic ulcer disease",0.8
"11542","Singapore",2019,"Cirrhosis of the liver",2.4
"11543","Singapore",2019,"Appendicitis",0.1
"11544","Singapore",2019,"Gastritis and duodenitis",0
"11545","Singapore",2019,"Paralytic ileus and intestinal obstruction",0.4
"11546","Singapore",2019,"Inflammatory bowel disease",0.2
"11547","Singapore",2019,"Gallbladder and biliary diseases",0.9
"11548","Singapore",2019,"Pancreatitis",0.5
"11549","Singapore",2019,"Other digestive diseases",3
"11550","Singapore",2019,"Kidney diseases",12
"11551","Singapore",2019,"Benign prostatic hyperplasia",0.1
"11552","Singapore",2019,"Urolithiasis",0
"11553","Singapore",2019,"Other urinary diseases",6.8
"11554","Singapore",2019,"Rheumatoid arthritis",0
"11555","Singapore",2019,"Back and neck pain",0
"11556","Singapore",2019,"Other musculoskeletal disorders",1.4
"11557","Singapore",2019,"Neural tube defects",0.2
"11558","Singapore",2019,"Cleft lip and cleft palate",0
"11559","Singapore",2019,"Down syndrome",0.1
"11560","Singapore",2019,"Congenital heart anomalies",0.8
"11561","Singapore",2019,"Other chromosomal anomalies",0.2
"11562","Singapore",2019,"Other congenital anomalies",0.6
"11563","Singapore",2019,"Road injury",1.7
"11564","Singapore",2019,"Poisonings",0
"11565","Singapore",2019,"Falls",2.9
"11566","Singapore",2019,"Fire, heat and hot substances",0.1
"11567","Singapore",2019,"Drowning",0.4
"11568","Singapore",2019,"Exposure to mechanical forces",0.4
"11569","Singapore",2019,"Other unintentional injuries",1
"11570","Singapore",2019,"Self-harm",9.6
"11571","Singapore",2019,"Interpersonal violence",0.2
"11572","Singapore",2019,"Collective violence and legal intervention",0
"11573","Slovakia",2019,"Tuberculosis",0.3
"11574","Slovakia",2019,"STDs excluding HIV",0.1
"11575","Slovakia",2019,"HIV/AIDS",0
"11576","Slovakia",2019,"Diarrhoeal diseases",0.3
"11577","Slovakia",2019,"Childhood-cluster diseases",0.1
"11578","Slovakia",2019,"Meningitis",0.4
"11579","Slovakia",2019,"Encephalitis",0
"11580","Slovakia",2019,"Hepatitis",0.3
"11581","Slovakia",2019,"Parasitic and vector diseases",0
"11582","Slovakia",2019,"Other infectious diseases",2.6
"11583","Slovakia",2019,"Lower respiratory infections",20.2
"11584","Slovakia",2019,"Upper respiratory infections",0.1
"11585","Slovakia",2019,"Otitis media",0
"11586","Slovakia",2019,"Preterm birth complications",2.4
"11587","Slovakia",2019,"Birth asphyxia and birth trauma",0.4
"11588","Slovakia",2019,"Neonatal sepsis and infections",0
"11589","Slovakia",2019,"Other neonatal conditions",0.2
"11590","Slovakia",2019,"Protein-energy malnutrition",0.3
"11591","Slovakia",2019,"Iron-deficiency anaemia",0
"11592","Slovakia",2019,"Other nutritional deficiencies",0.1
"11593","Slovakia",2019,"Mouth and oropharynx cancers",7.9
"11594","Slovakia",2019,"Oesophagus cancer",3.3
"11595","Slovakia",2019,"Stomach cancer",8.3
"11596","Slovakia",2019,"Colon and rectum cancers",24.9
"11597","Slovakia",2019,"Liver cancer",4.7
"11598","Slovakia",2019,"Pancreas cancer",8.9
"11599","Slovakia",2019,"Trachea, bronchus, lung cancers",25.9
"11600","Slovakia",2019,"Melanoma and other skin cancers",3.6
"11601","Slovakia",2019,"Breast cancer",11
"11602","Slovakia",2019,"Cervix uteri cancer",3.1
"11603","Slovakia",2019,"Corpus uteri cancer",2.8
"11604","Slovakia",2019,"Ovary cancer",3.6
"11605","Slovakia",2019,"Prostate cancer",8.9
"11606","Slovakia",2019,"Testicular cancer",0.4
"11607","Slovakia",2019,"Kidney cancer",5.5
"11608","Slovakia",2019,"Bladder cancer",4.6
"11609","Slovakia",2019,"Brain and nervous system cancers",5
"11610","Slovakia",2019,"Gallbladder and biliary tract cancer",3.8
"11611","Slovakia",2019,"Larynx cancer",2.1
"11612","Slovakia",2019,"Thyroid cancer",0.4
"11613","Slovakia",2019,"Mesothelioma",0.2
"11614","Slovakia",2019,"Lymphomas, multiple myeloma",7.4
"11615","Slovakia",2019,"Leukaemia",4.8
"11616","Slovakia",2019,"Other malignant neoplasms",6.1
"11617","Slovakia",2019,"Thalassaemias",0
"11618","Slovakia",2019,"Sickle cell disorders and trait",0
"11619","Slovakia",2019,"Other haemoglobinopathies and haemolytic anaemias",0.3
"11620","Slovakia",2019,"Other endocrine, blood and immune disorders",1.6
"11621","Slovakia",2019,"Bipolar disorder",0
"11622","Slovakia",2019,"Schizophrenia",0
"11623","Slovakia",2019,"Alcohol use disorders",2.9
"11624","Slovakia",2019,"Drug use disorders",0.7
"11625","Slovakia",2019,"Alzheimer disease and other dementias",38.1
"11626","Slovakia",2019,"Parkinson disease",2.7
"11627","Slovakia",2019,"Epilepsy",2.1
"11628","Slovakia",2019,"Multiple sclerosis",0.6
"11629","Slovakia",2019,"Other neurological conditions",3.3
"11630","Slovakia",2019,"Rheumatic heart disease",0.7
"11631","Slovakia",2019,"Hypertensive heart disease",9.8
"11632","Slovakia",2019,"Ischaemic heart disease",99.6
"11633","Slovakia",2019,"Stroke",35.9
"11634","Slovakia",2019,"Cardiomyopathy, myocarditis, endocarditis",4.1
"11635","Slovakia",2019,"Other circulatory diseases",10
"11636","Slovakia",2019,"Chronic obstructive pulmonary disease",10.9
"11637","Slovakia",2019,"Asthma",0.5
"11638","Slovakia",2019,"Other respiratory diseases",2.1
"11639","Slovakia",2019,"Peptic ulcer disease",2.7
"11640","Slovakia",2019,"Cirrhosis of the liver",17.2
"11641","Slovakia",2019,"Appendicitis",0.1
"11642","Slovakia",2019,"Gastritis and duodenitis",0.2
"11643","Slovakia",2019,"Paralytic ileus and intestinal obstruction",2.1
"11644","Slovakia",2019,"Inflammatory bowel disease",0.8
"11645","Slovakia",2019,"Gallbladder and biliary diseases",1.7
"11646","Slovakia",2019,"Pancreatitis",2.4
"11647","Slovakia",2019,"Other digestive diseases",6.7
"11648","Slovakia",2019,"Kidney diseases",8.1
"11649","Slovakia",2019,"Benign prostatic hyperplasia",0.1
"11650","Slovakia",2019,"Urolithiasis",0
"11651","Slovakia",2019,"Other urinary diseases",1.4
"11652","Slovakia",2019,"Rheumatoid arthritis",0.1
"11653","Slovakia",2019,"Osteoarthritis",0
"11654","Slovakia",2019,"Gout",0
"11655","Slovakia",2019,"Back and neck pain",0.1
"11656","Slovakia",2019,"Other musculoskeletal disorders",0.6
"11657","Slovakia",2019,"Neural tube defects",0.1
"11658","Slovakia",2019,"Cleft lip and cleft palate",0
"11659","Slovakia",2019,"Down syndrome",0.2
"11660","Slovakia",2019,"Congenital heart anomalies",1.9
"11661","Slovakia",2019,"Other chromosomal anomalies",0.4
"11662","Slovakia",2019,"Other congenital anomalies",1.6
"11663","Slovakia",2019,"Road injury",5.3
"11664","Slovakia",2019,"Poisonings",0.4
"11665","Slovakia",2019,"Falls",13
"11666","Slovakia",2019,"Fire, heat and hot substances",0.5
"11667","Slovakia",2019,"Drowning",2.1
"11668","Slovakia",2019,"Exposure to mechanical forces",1.1
"11669","Slovakia",2019,"Other unintentional injuries",7.2
"11670","Slovakia",2019,"Self-harm",9.3
"11671","Slovakia",2019,"Interpersonal violence",0.9
"11672","Slovakia",2019,"Collective violence and legal intervention",0
"11673","Slovenia",2019,"Tuberculosis",0.3
"11674","Slovenia",2019,"STDs excluding HIV",0
"11675","Slovenia",2019,"Diarrhoeal diseases",0.1
"11676","Slovenia",2019,"Childhood-cluster diseases",0
"11677","Slovenia",2019,"Meningitis",0.1
"11678","Slovenia",2019,"Encephalitis",0
"11679","Slovenia",2019,"Hepatitis",0
"11680","Slovenia",2019,"Parasitic and vector diseases",0.1
"11681","Slovenia",2019,"Other infectious diseases",1.3
"11682","Slovenia",2019,"Lower respiratory infections",5.8
"11683","Slovenia",2019,"Upper respiratory infections",0
"11684","Slovenia",2019,"Otitis media",0
"11685","Slovenia",2019,"Preterm birth complications",1.3
"11686","Slovenia",2019,"Birth asphyxia and birth trauma",0.1
"11687","Slovenia",2019,"Neonatal sepsis and infections",0.2
"11688","Slovenia",2019,"Other neonatal conditions",0.1
"11689","Slovenia",2019,"Protein-energy malnutrition",0
"11690","Slovenia",2019,"Iron-deficiency anaemia",0
"11691","Slovenia",2019,"Other nutritional deficiencies",0
"11692","Slovenia",2019,"Mouth and oropharynx cancers",3.6
"11693","Slovenia",2019,"Oesophagus cancer",2.1
"11694","Slovenia",2019,"Stomach cancer",7.1
"11695","Slovenia",2019,"Colon and rectum cancers",14.9
"11696","Slovenia",2019,"Liver cancer",6
"11697","Slovenia",2019,"Pancreas cancer",8.7
"11698","Slovenia",2019,"Trachea, bronchus, lung cancers",27.4
"11699","Slovenia",2019,"Melanoma and other skin cancers",3.9
"11700","Slovenia",2019,"Breast cancer",9.9
"11701","Slovenia",2019,"Cervix uteri cancer",1.5
"11702","Slovenia",2019,"Corpus uteri cancer",2.1
"11703","Slovenia",2019,"Ovary cancer",2.8
"11704","Slovenia",2019,"Prostate cancer",8.3
"11705","Slovenia",2019,"Testicular cancer",0.5
"11706","Slovenia",2019,"Kidney cancer",3.5
"11707","Slovenia",2019,"Bladder cancer",3.7
"11708","Slovenia",2019,"Brain and nervous system cancers",5.2
"11709","Slovenia",2019,"Gallbladder and biliary tract cancer",2.6
"11710","Slovenia",2019,"Larynx cancer",1.1
"11711","Slovenia",2019,"Thyroid cancer",0.4
"11712","Slovenia",2019,"Mesothelioma",0.9
"11713","Slovenia",2019,"Lymphomas, multiple myeloma",9
"11714","Slovenia",2019,"Leukaemia",4.4
"11715","Slovenia",2019,"Other malignant neoplasms",4.6
"11716","Slovenia",2019,"Thalassaemias",0
"11717","Slovenia",2019,"Sickle cell disorders and trait",0
"11718","Slovenia",2019,"Other haemoglobinopathies and haemolytic anaemias",0.1
"11719","Slovenia",2019,"Other endocrine, blood and immune disorders",2.1
"11720","Slovenia",2019,"Bipolar disorder",0.1
"11721","Slovenia",2019,"Schizophrenia",0.2
"11722","Slovenia",2019,"Alcohol use disorders",13.1
"11723","Slovenia",2019,"Drug use disorders",1.1
"11724","Slovenia",2019,"Alzheimer disease and other dementias",5.8
"11725","Slovenia",2019,"Parkinson disease",3.2
"11726","Slovenia",2019,"Epilepsy",1.6
"11727","Slovenia",2019,"Multiple sclerosis",0.9
"11728","Slovenia",2019,"Other neurological conditions",3.3
"11729","Slovenia",2019,"Rheumatic heart disease",2.5
"11730","Slovenia",2019,"Hypertensive heart disease",11.8
"11731","Slovenia",2019,"Ischaemic heart disease",57.5
"11732","Slovenia",2019,"Stroke",31.5
"11733","Slovenia",2019,"Cardiomyopathy, myocarditis, endocarditis",5.2
"11734","Slovenia",2019,"Other circulatory diseases",17.5
"11735","Slovenia",2019,"Chronic obstructive pulmonary disease",11
"11736","Slovenia",2019,"Asthma",0.2
"11737","Slovenia",2019,"Other respiratory diseases",2.2
"11738","Slovenia",2019,"Peptic ulcer disease",0.9
"11739","Slovenia",2019,"Cirrhosis of the liver",10.9
"11740","Slovenia",2019,"Appendicitis",0.1
"11741","Slovenia",2019,"Gastritis and duodenitis",0
"11742","Slovenia",2019,"Paralytic ileus and intestinal obstruction",1.3
"11743","Slovenia",2019,"Inflammatory bowel disease",0.2
"11744","Slovenia",2019,"Gallbladder and biliary diseases",1.2
"11745","Slovenia",2019,"Pancreatitis",0.9
"11746","Slovenia",2019,"Other digestive diseases",3.4
"11747","Slovenia",2019,"Kidney diseases",2.3
"11748","Slovenia",2019,"Urolithiasis",0
"11749","Slovenia",2019,"Other urinary diseases",1.5
"11750","Slovenia",2019,"Rheumatoid arthritis",0.5
"11751","Slovenia",2019,"Back and neck pain",0.2
"11752","Slovenia",2019,"Other musculoskeletal disorders",1.1
"11753","Slovenia",2019,"Neural tube defects",0.1
"11754","Slovenia",2019,"Cleft lip and cleft palate",0
"11755","Slovenia",2019,"Down syndrome",0.4
"11756","Slovenia",2019,"Congenital heart anomalies",0.9
